episode,num_iters,sum_rewards,curr_eps,time
4350,1008,-21,0.100000,298624.307889
4351,1017,-21,0.100000,298694.052586
4352,1007,-21,0.100000,298758.856491
4353,1010,-21,0.100000,298831.621947
4354,1111,-21,0.100000,298912.604835
4355,1014,-21,0.100000,298977.290046
4356,1098,-21,0.100000,299049.142650
4357,1087,-21,0.100000,299126.600063
4358,1129,-20,0.100000,299196.228146
4359,1016,-21,0.100000,299267.342273
4360,1027,-21,0.100000,299338.048808
4361,1021,-21,0.100000,299406.306300
4362,1102,-21,0.100000,299487.248181
4363,1020,-21,0.100000,299562.197603
4364,1090,-21,0.100000,299641.268446
4365,1007,-21,0.100000,299701.806194
4366,1093,-21,0.100000,299773.860755
4367,1087,-21,0.100000,299845.844233
4368,1016,-21,0.100000,299921.233571
4369,1028,-21,0.100000,299992.957983
4370,1095,-21,0.100000,300060.250228
4371,1109,-21,0.100000,300131.202116
4372,1102,-21,0.100000,300200.451422
4373,1020,-21,0.100000,300266.209501
4374,1032,-21,0.100000,300333.038347
4375,1118,-21,0.100000,300418.243193
4376,1116,-21,0.100000,300499.854018
4377,1023,-21,0.100000,300563.799004
4378,1021,-21,0.100000,300629.937367
4379,1096,-21,0.100000,300698.145024
4380,1110,-21,0.100000,300774.843978
4381,1031,-21,0.100000,300847.670627
4382,1036,-21,0.100000,300917.753599
4383,1023,-21,0.100000,300985.419806
4384,1093,-21,0.100000,301053.494373
4385,1020,-21,0.100000,301120.152276
4386,1022,-21,0.100000,301187.268699
4387,1010,-21,0.100000,301251.626350
4388,1191,-21,0.100000,301333.320293
4389,1099,-21,0.100000,301407.920333
4390,1015,-21,0.100000,301469.385903
4391,1099,-21,0.100000,301546.140358
4392,1104,-21,0.100000,301608.973089
4393,1014,-21,0.100000,301676.900355
4394,1005,-21,0.100000,301750.537949
4395,1094,-21,0.100000,301826.021142
4396,1026,-21,0.100000,301896.915913
4397,1018,-21,0.100000,301963.824819
4398,1027,-21,0.100000,302040.435129
4399,1013,-21,0.100000,302115.986613
4400,1011,-21,0.100000,302185.559384
4401,1187,-21,0.100000,302252.764963
4402,1023,-21,0.100000,302312.862327
4403,1098,-21,0.100000,302385.001491
4404,1023,-21,0.100000,302450.282553
4405,1084,-21,0.100000,302532.518359
4406,1025,-21,0.100000,302601.286448
4407,1014,-21,0.100000,302672.452885
4408,1005,-21,0.100000,302744.952873
4409,1014,-21,0.100000,302815.892385
4410,1015,-21,0.100000,302881.032919
4411,1144,-21,0.100000,302963.614152
4412,1096,-21,0.100000,303037.701261
4413,1097,-21,0.100000,303115.173981
4414,1017,-21,0.100000,303188.016373
4415,1018,-21,0.100000,303258.214506
4416,1014,-21,0.100000,303334.016872
4417,1124,-20,0.100000,303418.200800
4418,1051,-21,0.100000,303485.270292
4419,1056,-21,0.100000,303557.028160
4420,1093,-21,0.100000,303627.596444
4421,1105,-21,0.100000,303698.799309
4422,1023,-21,0.100000,303780.907018
4423,1103,-21,0.100000,303862.384981
4424,1018,-21,0.100000,303933.859118
4425,1020,-21,0.100000,304011.124982
4426,1032,-21,0.100000,304077.718406
4427,1013,-21,0.100000,304154.225273
4428,1018,-21,0.100000,304228.712907
4429,1017,-21,0.100000,304296.466420
4430,1039,-21,0.100000,304372.148230
4431,1006,-21,0.100000,304443.430940
4432,1024,-21,0.100000,304519.965137
4433,1015,-21,0.100000,304587.868713
4434,1024,-21,0.100000,304655.292734
4435,1091,-21,0.100000,304737.629644
4436,1105,-21,0.100000,304816.448431
4437,1030,-21,0.100000,304878.061897
4438,1167,-21,0.100000,304947.232964
4439,1103,-21,0.100000,305023.454301
4440,1087,-21,0.100000,305097.710906
4441,1030,-21,0.100000,305166.038556
4442,1046,-21,0.100000,305236.420968
4443,1014,-21,0.100000,305307.006110
4444,1104,-21,0.100000,305373.343387
4445,1119,-20,0.100000,305443.433020
4446,1132,-20,0.100000,305519.812395
4447,1027,-21,0.100000,305590.803505
4448,1105,-21,0.100000,305663.258736
4449,1042,-21,0.100000,305720.661405
4450,1188,-21,0.100000,305801.138761
4451,1019,-21,0.100000,305865.023193
4452,1030,-21,0.100000,305938.862735
4453,1095,-21,0.100000,306017.749948
4454,1120,-20,0.100000,306092.000105
4455,1103,-21,0.100000,306165.097832
4456,1127,-20,0.100000,306246.465817
4457,1014,-21,0.100000,306308.353181
4458,1090,-21,0.100000,306385.579099
4459,1100,-21,0.100000,306464.211959
4460,1094,-21,0.100000,306542.191410
4461,1102,-21,0.100000,306616.551912
4462,1016,-21,0.100000,306683.696111
4463,1021,-21,0.100000,306754.883425
4464,1025,-21,0.100000,306830.208885
4465,1103,-21,0.100000,306907.714964
4466,1032,-21,0.100000,306978.890615
4467,1095,-21,0.100000,307054.723664
4468,1010,-21,0.100000,307125.256190
4469,1010,-21,0.100000,307198.196349
4470,1083,-21,0.100000,307275.145062
4471,1100,-21,0.100000,307355.474840
4472,1097,-21,0.100000,307432.587215
4473,1019,-21,0.100000,307506.167770
4474,1099,-21,0.100000,307577.735918
4475,1107,-21,0.100000,307656.871100
4476,1103,-21,0.100000,307733.721512
4477,1009,-21,0.100000,307800.528037
4478,1101,-21,0.100000,307874.922109
4479,1015,-21,0.100000,307945.668423
4480,1017,-21,0.100000,308010.306178
4481,1086,-21,0.100000,308092.581728
4482,1028,-21,0.100000,308161.500113
4483,1091,-21,0.100000,308231.275611
4484,1089,-21,0.100000,308309.054061
4485,1041,-21,0.100000,308383.471030
4486,1019,-21,0.100000,308457.568738
4487,1017,-21,0.100000,308527.335993
4488,1026,-21,0.100000,308602.806624
4489,1012,-21,0.100000,308681.732999
4490,1009,-21,0.100000,308749.792170
4491,1098,-21,0.100000,308827.418682
4492,1009,-21,0.100000,308904.011324
4493,1023,-21,0.100000,308975.457514
4494,1103,-21,0.100000,309054.829334
4495,1102,-21,0.100000,309120.448410
4496,1085,-21,0.100000,309197.964765
4497,1013,-21,0.100000,309269.541879
4498,1011,-21,0.100000,309340.739929
4499,1030,-21,0.100000,309414.576856
4500,1180,-21,0.100000,309488.080294
4501,1092,-21,0.100000,309568.447406
4502,1015,-21,0.100000,309646.502666
4503,1100,-21,0.100000,309721.636941
4504,1102,-21,0.100000,309805.581100
4505,1112,-21,0.100000,309889.933569
4506,1023,-21,0.100000,309963.508329
4507,1024,-21,0.100000,310033.336794
4508,1035,-21,0.100000,310109.121377
4509,1093,-21,0.100000,310180.955484
4510,1116,-20,0.100000,310261.348921
4511,1103,-21,0.100000,310337.978474
4512,1016,-21,0.100000,310398.408138
4513,1169,-21,0.100000,310473.691015
4514,1077,-21,0.100000,310542.121744
4515,1037,-21,0.100000,310614.355763
4516,1029,-21,0.100000,310688.025501
4517,1116,-21,0.100000,310765.497031
4518,1093,-21,0.100000,310843.215201
4519,1020,-21,0.100000,310918.863084
4520,1013,-21,0.100000,310982.798846
4521,1036,-21,0.100000,311057.580302
4522,1029,-21,0.100000,311125.243669
4523,1105,-21,0.100000,311199.478037
4524,1022,-21,0.100000,311273.921713
4525,1023,-21,0.100000,311347.599761
4526,1111,-21,0.100000,311414.607290
4527,1090,-21,0.100000,311489.457658
4528,1015,-21,0.100000,311560.310721
4529,1031,-21,0.100000,311623.052415
4530,1099,-21,0.100000,311693.322185
4531,1130,-20,0.100000,311756.772590
4532,1013,-21,0.100000,311820.015480
4533,1050,-21,0.100000,311890.956096
4534,1017,-21,0.100000,311966.933888
4535,1104,-20,0.100000,312036.634856
4536,1027,-21,0.100000,312099.275776
4537,1119,-20,0.100000,312178.371007
4538,1120,-21,0.100000,312251.815655
4539,1021,-21,0.100000,312324.416739
4540,1110,-21,0.100000,312400.305133
4541,1012,-21,0.100000,312464.978354
4542,1010,-21,0.100000,312536.164414
4543,1114,-21,0.100000,312617.191630
4544,1013,-21,0.100000,312685.766950
4545,1103,-21,0.100000,312767.670713
4546,1028,-21,0.100000,312837.961259
4547,1099,-21,0.100000,312914.739894
4548,1101,-21,0.100000,312999.263133
4549,1015,-21,0.100000,313069.173236
4550,1009,-21,0.100000,313129.107265
4551,1021,-21,0.100000,313194.779352
4552,1081,-21,0.100000,313265.385205
4553,1018,-21,0.100000,313336.005964
4554,1041,-21,0.100000,313401.486878
4555,1095,-21,0.100000,313471.884002
4556,1024,-21,0.100000,313540.440711
4557,1018,-21,0.100000,313605.748889
4558,1096,-21,0.100000,313680.095053
4559,1028,-21,0.100000,313754.077247
4560,1030,-21,0.100000,313830.153122
4561,1029,-21,0.100000,313893.724127
4562,1030,-21,0.100000,313961.568876
4563,1077,-21,0.100000,314025.608121
4564,1098,-21,0.100000,314096.505878
4565,1015,-21,0.100000,314171.617567
4566,1008,-21,0.100000,314240.680023
4567,1018,-21,0.100000,314314.227071
4568,1016,-21,0.100000,314379.797957
4569,1019,-21,0.100000,314434.399174
4570,1093,-21,0.100000,314489.864671
4571,1119,-21,0.100000,314561.946342
4572,1017,-21,0.100000,314630.094748
4573,1024,-21,0.100000,314695.265840
4574,1099,-21,0.100000,314753.769377
4575,1018,-21,0.100000,314818.267386
4576,1017,-21,0.100000,314891.251030
4577,1011,-21,0.100000,314963.104179
4578,1035,-21,0.100000,315042.858866
4579,1018,-21,0.100000,315114.647883
4580,1030,-21,0.100000,315180.203062
4581,1108,-21,0.100000,315253.894898
4582,1030,-21,0.100000,315327.593563
4583,1085,-21,0.100000,315408.360385
4584,1022,-21,0.100000,315481.797375
4585,1013,-21,0.100000,315546.044703
4586,1108,-21,0.100000,315617.642310
4587,1092,-21,0.100000,315694.908411
4588,1108,-21,0.100000,315766.440618
4589,1014,-21,0.100000,315835.437573
4590,1114,-21,0.100000,315921.863134
4591,1034,-21,0.100000,315993.427199
4592,1016,-21,0.100000,316067.357383
4593,1019,-21,0.100000,316142.742167
4594,1020,-21,0.100000,316211.137803
4595,1121,-20,0.100000,316276.831357
4596,1205,-20,0.100000,316362.504307
4597,1093,-21,0.100000,316426.452349
4598,1092,-21,0.100000,316495.016682
4599,1110,-21,0.100000,316556.996693
4600,1012,-21,0.100000,316624.109485
4601,1026,-21,0.100000,316692.463291
4602,1065,-21,0.100000,316765.911378
4603,1026,-21,0.100000,316832.834693
4604,1016,-21,0.100000,316895.926035
4605,1199,-21,0.100000,316961.580280
4606,1100,-21,0.100000,317025.231846
4607,1106,-21,0.100000,317090.557361
4608,1084,-21,0.100000,317162.396398
4609,1096,-21,0.100000,317233.448677
4610,1015,-21,0.100000,317314.244312
4611,1097,-21,0.100000,317397.213348
4612,1119,-20,0.100000,317471.694865
4613,1100,-21,0.100000,317543.590158
4614,1093,-21,0.100000,317610.380982
4615,1122,-20,0.100000,317697.643064
4616,1094,-21,0.100000,317776.351567
4617,1015,-21,0.100000,317849.488291
4618,1111,-21,0.100000,317928.274187
4619,1103,-21,0.100000,318004.137152
4620,1111,-21,0.100000,318075.769907
4621,1139,-21,0.100000,318156.625141
4622,1100,-21,0.100000,318234.427367
4623,1085,-21,0.100000,318309.132042
4624,1099,-21,0.100000,318394.449757
4625,1114,-21,0.100000,318475.073247
4626,1008,-21,0.100000,318550.816614
4627,1023,-21,0.100000,318622.727149
4628,1121,-21,0.100000,318704.148793
4629,1095,-21,0.100000,318779.204743
4630,1023,-21,0.100000,318852.738197
4631,1095,-21,0.100000,318923.093903
4632,1026,-21,0.100000,318985.582540
4633,1018,-21,0.100000,319060.468618
4634,1095,-21,0.100000,319141.703152
4635,1026,-21,0.100000,319215.489280
4636,1019,-21,0.100000,319280.500773
4637,1103,-21,0.100000,319347.198539
4638,1135,-20,0.100000,319421.449302
4639,1002,-21,0.100000,319482.563701
4640,1093,-21,0.100000,319543.865440
4641,1105,-21,0.100000,319612.503523
4642,1097,-21,0.100000,319684.709976
4643,1031,-21,0.100000,319750.660585
4644,1023,-21,0.100000,319819.902778
4645,1059,-21,0.100000,319881.644615
4646,1021,-21,0.100000,319949.459047
4647,1020,-21,0.100000,320023.986736
4648,1091,-21,0.100000,320100.546962
4649,1032,-21,0.100000,320166.519183
4650,1022,-21,0.100000,320235.148387
4651,1027,-21,0.100000,320306.240712
4652,1099,-21,0.100000,320381.665710
4653,1014,-21,0.100000,320453.062015
4654,1102,-21,0.100000,320528.594305
4655,1096,-21,0.100000,320601.277489
4656,1100,-21,0.100000,320670.505887
4657,1020,-21,0.100000,320734.701101
4658,1019,-21,0.100000,320799.532065
4659,1107,-21,0.100000,320870.959418
4660,1006,-21,0.100000,320940.307041
4661,1107,-21,0.100000,321023.525809
4662,1097,-21,0.100000,321085.247956
4663,1138,-20,0.100000,321157.903133
4664,1010,-21,0.100000,321220.063901
4665,1188,-21,0.100000,321302.746944
4666,1015,-21,0.100000,321375.635009
4667,1015,-21,0.100000,321442.857349
4668,1016,-21,0.100000,321511.398807
4669,1009,-21,0.100000,321576.528959
4670,994,-21,0.100000,321645.294845
4671,1116,-21,0.100000,321726.554392
4672,1093,-21,0.100000,321807.818922
4673,1101,-21,0.100000,321887.459455
4674,1178,-21,0.100000,321963.178481
4675,1105,-21,0.100000,322044.234671
4676,1180,-21,0.100000,322126.125055
4677,1019,-21,0.100000,322189.275912
4678,1038,-21,0.100000,322260.340866
4679,1104,-21,0.100000,322328.048100
4680,1093,-21,0.100000,322395.673282
4681,1196,-21,0.100000,322478.958265
4682,1097,-21,0.100000,322553.223931
4683,1096,-21,0.100000,322625.100957
4684,1010,-21,0.100000,322699.781269
4685,1099,-21,0.100000,322764.549494
4686,1040,-21,0.100000,322829.171904
4687,1092,-21,0.100000,322893.650754
4688,1028,-21,0.100000,322946.647497
4689,1025,-21,0.100000,322999.059805
4690,1015,-21,0.100000,323067.334425
4691,1108,-21,0.100000,323140.396436
4692,1028,-21,0.100000,323207.762873
4693,1012,-21,0.100000,323279.932686
4694,1075,-21,0.100000,323349.248653
4695,1027,-21,0.100000,323426.244730
4696,1021,-21,0.100000,323502.100436
4697,1115,-21,0.100000,323587.743513
4698,1097,-21,0.100000,323666.187421
4699,1018,-21,0.100000,323741.954644
4700,1110,-21,0.100000,323819.642058
4701,1026,-21,0.100000,323886.508465
4702,1117,-21,0.100000,323957.167651
4703,1096,-21,0.100000,324028.899262
4704,1101,-21,0.100000,324114.159756
4705,1052,-21,0.100000,324191.634416
4706,1012,-21,0.100000,324265.285282
4707,1016,-21,0.100000,324336.283640
4708,1094,-21,0.100000,324419.488399
4709,1113,-21,0.100000,324490.501052
4710,1105,-21,0.100000,324560.710190
4711,1098,-21,0.100000,324634.583928
4712,1032,-21,0.100000,324685.535210
4713,1017,-21,0.100000,324761.162245
4714,1020,-21,0.100000,324834.297291
4715,1018,-21,0.100000,324912.051160
4716,1098,-21,0.100000,324990.362288
4717,1111,-21,0.100000,325060.980266
4718,1024,-21,0.100000,325131.629290
4719,1098,-21,0.100000,325202.845329
4720,1048,-21,0.100000,325282.776167
4721,1020,-21,0.100000,325350.763898
4722,1094,-21,0.100000,325428.877489
4723,1050,-21,0.100000,325508.484316
4724,1022,-21,0.100000,325574.363051
4725,1051,-21,0.100000,325652.515992
4726,1030,-21,0.100000,325728.866798
4727,1014,-21,0.100000,325799.176160
4728,1011,-21,0.100000,325871.647745
4729,1097,-21,0.100000,325950.869650
4730,1031,-21,0.100000,326025.521288
4731,1118,-21,0.100000,326104.390748
4732,1023,-21,0.100000,326175.443185
4733,1092,-21,0.100000,326248.786601
4734,1038,-21,0.100000,326325.193742
4735,1096,-21,0.100000,326400.167154
4736,1120,-20,0.100000,326473.456055
4737,1025,-21,0.100000,326542.558375
4738,1011,-21,0.100000,326610.133193
4739,1004,-21,0.100000,326680.326860
4740,1106,-21,0.100000,326758.349372
4741,1023,-21,0.100000,326830.838378
4742,1013,-21,0.100000,326901.516373
4743,1127,-20,0.100000,326968.219673
4744,1015,-21,0.100000,327031.504119
4745,1098,-21,0.100000,327107.318213
4746,1202,-20,0.100000,327195.768297
4747,1002,-21,0.100000,327260.679883
4748,1032,-21,0.100000,327332.014347
4749,1105,-21,0.100000,327409.554945
4750,1017,-21,0.100000,327479.612101
4751,1008,-21,0.100000,327551.381435
4752,1106,-21,0.100000,327625.338124
4753,1101,-21,0.100000,327697.082774
4754,1126,-20,0.100000,327783.136235
4755,1061,-21,0.100000,327858.906130
4756,1021,-21,0.100000,327928.865591
4757,1110,-21,0.100000,327997.521654
4758,1110,-21,0.100000,328069.310194
4759,1024,-21,0.100000,328132.930672
4760,1023,-21,0.100000,328206.361727
4761,1020,-21,0.100000,328273.456613
4762,1121,-21,0.100000,328360.885068
4763,1116,-21,0.100000,328434.260584
4764,1098,-21,0.100000,328505.507996
4765,1110,-21,0.100000,328584.094340
4766,1132,-20,0.100000,328659.301239
4767,1009,-21,0.100000,328735.068421
4768,1021,-21,0.100000,328804.838277
4769,1019,-21,0.100000,328879.404153
4770,1097,-21,0.100000,328953.829439
4771,1119,-21,0.100000,329021.307956
4772,1097,-21,0.100000,329094.132453
4773,1013,-21,0.100000,329163.241078
4774,1102,-21,0.100000,329231.160766
4775,1029,-21,0.100000,329297.184070
4776,1109,-21,0.100000,329374.719315
4777,1023,-21,0.100000,329441.379508
4778,1093,-21,0.100000,329503.167280
4779,1022,-21,0.100000,329571.506431
4780,1108,-21,0.100000,329648.642199
4781,1038,-21,0.100000,329717.026387
4782,1007,-21,0.100000,329786.835820
4783,1014,-21,0.100000,329854.979460
4784,1113,-21,0.100000,329921.252470
4785,1099,-21,0.100000,329991.790684
4786,1021,-21,0.100000,330067.737790
4787,1091,-21,0.100000,330139.747691
4788,1030,-21,0.100000,330207.719957
4789,1114,-20,0.100000,330283.922747
4790,1096,-21,0.100000,330356.231242
4791,1025,-21,0.100000,330428.667002
4792,1018,-21,0.100000,330503.917723
4793,1111,-21,0.100000,330580.137170
4794,1008,-21,0.100000,330638.629687
4795,1017,-21,0.100000,330706.823922
4796,1021,-21,0.100000,330779.606143
4797,1013,-21,0.100000,330850.367334
4798,1179,-21,0.100000,330927.447651
4799,1105,-21,0.100000,330995.653254
4800,1029,-21,0.100000,331069.533921
4801,1094,-21,0.100000,331145.570611
4802,1002,-21,0.100000,331207.929630
4803,1015,-21,0.100000,331274.803771
4804,1043,-21,0.100000,331345.869355
4805,1025,-21,0.100000,331413.025234
4806,1022,-21,0.100000,331481.852646
4807,1128,-20,0.100000,331567.588146
4808,1029,-21,0.100000,331640.923506
4809,1015,-21,0.100000,331717.217263
4810,1024,-21,0.100000,331793.597149
4811,1083,-21,0.100000,331878.333475
4812,1106,-21,0.100000,331948.802623
4813,1011,-21,0.100000,332017.109914
4814,1008,-21,0.100000,332078.594632
4815,1102,-21,0.100000,332145.632396
4816,1018,-21,0.100000,332216.075520
4817,1095,-21,0.100000,332286.899299
4818,1056,-21,0.100000,332356.122607
4819,1092,-21,0.100000,332425.560961
4820,1023,-21,0.100000,332488.925785
4821,1105,-21,0.100000,332560.367476
4822,1003,-21,0.100000,332626.287311
4823,1003,-21,0.100000,332689.538890
4824,1004,-21,0.100000,332761.152318
4825,1112,-21,0.100000,332830.463673
4826,1011,-21,0.100000,332901.874498
4827,1017,-21,0.100000,332978.529115
4828,1102,-21,0.100000,333058.717670
4829,1005,-21,0.100000,333129.208978
4830,1102,-21,0.100000,333202.201967
4831,1016,-21,0.100000,333270.635251
4832,1039,-21,0.100000,333338.214790
4833,1011,-21,0.100000,333408.753881
4834,1017,-21,0.100000,333478.578635
4835,1019,-21,0.100000,333548.182639
4836,1020,-21,0.100000,333613.147243
4837,1095,-21,0.100000,333697.275577
4838,1007,-21,0.100000,333766.030256
4839,1039,-21,0.100000,333840.567431
4840,1079,-21,0.100000,333912.167251
4841,1016,-21,0.100000,333968.598309
4842,1085,-21,0.100000,334038.484635
4843,1114,-20,0.100000,334116.311991
4844,1019,-21,0.100000,334189.646880
4845,1095,-21,0.100000,334261.421125
4846,1081,-21,0.100000,334331.505571
4847,1104,-21,0.100000,334409.411800
4848,1256,-21,0.100000,334494.116161
4849,1022,-21,0.100000,334557.539566
4850,1022,-21,0.100000,334629.118698
4851,1102,-21,0.100000,334703.342825
4852,1019,-21,0.100000,334780.850149
4853,1016,-21,0.100000,334847.572226
4854,1090,-21,0.100000,334923.127231
4855,1099,-21,0.100000,335002.429358
4856,1006,-21,0.100000,335065.496851
4857,1012,-21,0.100000,335126.083667
4858,1089,-21,0.100000,335199.793501
4859,1020,-21,0.100000,335269.671162
4860,1090,-21,0.100000,335349.813635
4861,1105,-21,0.100000,335429.895519
4862,1105,-21,0.100000,335500.655159
4863,1032,-21,0.100000,335565.921887
4864,1011,-21,0.100000,335636.403416
4865,1027,-21,0.100000,335707.745128
4866,1033,-21,0.100000,335780.838270
4867,1112,-21,0.100000,335853.881291
4868,1007,-21,0.100000,335926.070927
4869,1018,-21,0.100000,335990.620968
4870,1077,-21,0.100000,336067.268514
4871,1016,-21,0.100000,336140.647086
4872,1111,-21,0.100000,336220.960718
4873,1087,-21,0.100000,336301.250524
4874,1084,-21,0.100000,336375.546889
4875,1025,-21,0.100000,336445.041264
4876,1030,-21,0.100000,336520.497746
4877,1097,-21,0.100000,336587.715214
4878,1031,-21,0.100000,336660.912082
4879,1025,-21,0.100000,336724.266377
4880,1086,-21,0.100000,336792.851668
4881,1009,-21,0.100000,336855.043314
4882,1008,-21,0.100000,336919.710164
4883,1024,-21,0.100000,336997.744971
4884,1023,-21,0.100000,337073.037552
4885,1092,-21,0.100000,337146.314303
4886,1018,-21,0.100000,337219.318764
4887,1027,-21,0.100000,337291.084713
4888,1009,-21,0.100000,337368.109177
4889,1018,-21,0.100000,337433.827538
4890,1013,-21,0.100000,337503.516138
4891,1053,-21,0.100000,337581.957950
4892,1105,-21,0.100000,337656.340732
4893,1114,-20,0.100000,337734.334140
4894,1008,-21,0.100000,337804.434892
4895,1080,-21,0.100000,337875.064034
4896,1013,-21,0.100000,337937.188144
4897,1019,-21,0.100000,338005.758382
4898,1017,-21,0.100000,338078.298445
4899,1075,-21,0.100000,338139.791339
4900,1001,-21,0.100000,338206.476410
4901,1000,-21,0.100000,338278.952396
4902,1124,-20,0.100000,338357.434261
4903,1017,-21,0.100000,338425.213207
4904,1098,-21,0.100000,338499.330260
4905,1113,-21,0.100000,338572.574493
4906,1085,-21,0.100000,338646.182838
4907,1021,-21,0.100000,338709.720104
4908,1133,-20,0.100000,338789.738577
4909,1049,-21,0.100000,338857.772743
4910,1119,-21,0.100000,338930.699136
4911,1040,-21,0.100000,339004.559669
4912,1105,-21,0.100000,339071.974152
4913,1052,-21,0.100000,339135.182489
4914,1029,-21,0.100000,339195.762670
4915,1075,-21,0.100000,339263.160653
4916,1113,-21,0.100000,339336.292087
4917,1019,-21,0.100000,339408.378556
4918,1099,-21,0.100000,339484.133718
4919,1092,-21,0.100000,339542.821928
4920,1097,-21,0.100000,339619.529085
4921,1036,-21,0.100000,339686.178086
4922,1060,-21,0.100000,339761.880658
4923,1027,-21,0.100000,339836.329221
4924,1095,-21,0.100000,339907.634331
4925,1019,-21,0.100000,339978.887634
4926,1113,-21,0.100000,340054.277281
4927,1107,-21,0.100000,340135.443165
4928,1115,-21,0.100000,340219.148798
4929,1110,-21,0.100000,340296.907305
4930,1039,-21,0.100000,340369.007829
4931,1015,-21,0.100000,340435.398536
4932,998,-21,0.100000,340505.129356
4933,1110,-21,0.100000,340574.400787
4934,1119,-20,0.100000,340646.581524
4935,1015,-21,0.100000,340709.255117
4936,1033,-21,0.100000,340779.140344
4937,1023,-21,0.100000,340850.804954
4938,1096,-21,0.100000,340925.622228
4939,1189,-21,0.100000,341006.948658
4940,1020,-21,0.100000,341069.826084
4941,1117,-21,0.100000,341145.827528
4942,1018,-21,0.100000,341213.242829
4943,1040,-21,0.100000,341287.334206
4944,1030,-21,0.100000,341353.781155
4945,1090,-21,0.100000,341423.738302
4946,1177,-21,0.100000,341502.529138
4947,1006,-21,0.100000,341563.097534
4948,1020,-21,0.100000,341628.244544
4949,1032,-21,0.100000,341704.252370
4950,1027,-21,0.100000,341770.582164
4951,1103,-21,0.100000,341841.037305
4952,1117,-21,0.100000,341918.988626
4953,1004,-21,0.100000,341984.877282
4954,1122,-21,0.100000,342063.157607
4955,1117,-21,0.100000,342125.108244
4956,1093,-21,0.100000,342197.192004
4957,1122,-20,0.100000,342260.462196
4958,1109,-21,0.100000,342323.447415
4959,1035,-21,0.100000,342391.942705
4960,1020,-21,0.100000,342454.203639
4961,1108,-21,0.100000,342510.157809
4962,1176,-21,0.100000,342579.813634
4963,1104,-21,0.100000,342652.423168
4964,1113,-21,0.100000,342722.835139
4965,1022,-21,0.100000,342792.232756
4966,1021,-21,0.100000,342868.500689
4967,1119,-20,0.100000,342955.267496
4968,1096,-21,0.100000,343033.902091
4969,1031,-21,0.100000,343113.936366
4970,1028,-21,0.100000,343187.220519
4971,1023,-21,0.100000,343247.902080
4972,1023,-21,0.100000,343314.980617
4973,1022,-21,0.100000,343392.420149
4974,1044,-21,0.100000,343466.975067
4975,1028,-21,0.100000,343526.624554
4976,1023,-21,0.100000,343592.670926
4977,1016,-21,0.100000,343664.102484
4978,1014,-21,0.100000,343727.354045
4979,1015,-21,0.100000,343803.754688
4980,1008,-21,0.100000,343875.470613
4981,1089,-21,0.100000,343950.221946
4982,1035,-21,0.100000,344017.760959
4983,1021,-21,0.100000,344086.427015
4984,1024,-21,0.100000,344158.219271
4985,1020,-21,0.100000,344232.217867
4986,1109,-21,0.100000,344312.549289
4987,1027,-21,0.100000,344379.132872
4988,1112,-21,0.100000,344455.044149
4989,1097,-21,0.100000,344536.306986
4990,1019,-21,0.100000,344608.212724
4991,1105,-21,0.100000,344686.872598
4992,1100,-21,0.100000,344763.508307
4993,1110,-21,0.100000,344836.138259
4994,1033,-21,0.100000,344909.863756
4995,1215,-21,0.100000,344992.253982
4996,1023,-21,0.100000,345064.848900
4997,1099,-21,0.100000,345140.172207
4998,1023,-21,0.100000,345215.787296
4999,1017,-21,0.100000,345282.567648
5000,1121,-20,0.100000,345369.757656
5001,1101,-21,0.100000,345444.516750
5002,1086,-21,0.100000,345524.687380
5003,1090,-21,0.100000,345599.348370
5004,1023,-21,0.100000,345668.819236
5005,1026,-21,0.100000,345738.811838
5006,1034,-21,0.100000,345816.100258
5007,1094,-21,0.100000,345895.090577
5008,1022,-21,0.100000,345963.982052
5009,1017,-21,0.100000,346033.594812
5010,1053,-21,0.100000,346101.785269
5011,1032,-21,0.100000,346151.391232
5012,1025,-21,0.100000,346203.534770
5013,1100,-21,0.100000,346276.193895
5014,1104,-21,0.100000,346356.390085
5015,1095,-21,0.100000,346441.711074
5016,1013,-21,0.100000,346517.618804
5017,1029,-21,0.100000,346588.905314
5018,1028,-21,0.100000,346660.621183
5019,1106,-21,0.100000,346742.158521
5020,1018,-21,0.100000,346814.841638
5021,1095,-21,0.100000,346891.512709
5022,1021,-21,0.100000,346963.914408
5023,1094,-21,0.100000,347040.147934
5024,1032,-21,0.100000,347105.240026
5025,1185,-21,0.100000,347186.048524
5026,1021,-21,0.100000,347251.478806
5027,1009,-21,0.100000,347321.125616
5028,1027,-21,0.100000,347392.383279
5029,1026,-21,0.100000,347459.421386
5030,1024,-21,0.100000,347532.626104
5031,1106,-21,0.100000,347616.664448
5032,1018,-21,0.100000,347684.726516
5033,1027,-21,0.100000,347761.444282
5034,1017,-21,0.100000,347838.737111
5035,1022,-21,0.100000,347912.564011
5036,1019,-21,0.100000,347983.609968
5037,1019,-21,0.100000,348053.543914
5038,1015,-21,0.100000,348117.362684
5039,1000,-21,0.100000,348186.199292
5040,1094,-21,0.100000,348263.688247
5041,1024,-21,0.100000,348327.430977
5042,1104,-21,0.100000,348399.079072
5043,1017,-21,0.100000,348469.020140
5044,1005,-21,0.100000,348541.318191
5045,1101,-21,0.100000,348617.933430
5046,1095,-21,0.100000,348692.591768
5047,1025,-21,0.100000,348768.763044
