episode,num_iters,loss,sum_rewards,curr_eps,len_experience,time
1033,2071,0.004273,-19,0.100000,350000,276958.548912
1034,4654,0.004542,-4,0.100000,350000,277413.180403
1035,3414,0.004440,-12,0.100000,350000,277745.909429
1036,2839,0.004285,-16,0.100000,350000,278022.229115
1037,2397,0.004293,-19,0.100000,350000,278255.514900
1038,3252,0.004464,-14,0.100000,350000,278570.844780
1039,3973,0.004264,-11,0.100000,350000,278956.959753
1040,2148,0.004206,-19,0.100000,350000,279164.931838
1041,4015,0.004469,-14,0.100000,350000,279553.004730
1042,3224,0.004198,-12,0.100000,350000,279863.733553
1043,3203,0.004182,-11,0.100000,350000,280172.896552
1044,2869,0.004062,-13,0.100000,350000,280451.708804
1045,3284,0.004374,-12,0.100000,350000,280771.936690
1046,2719,0.004206,-15,0.100000,350000,281036.076663
1047,2700,0.004065,-16,0.100000,350000,281298.268775
1048,3033,0.004309,-14,0.100000,350000,281592.544520
1049,3782,0.004453,-9,0.100000,350000,281958.862229
1050,2563,0.004226,-17,0.100000,350000,282207.265186
1051,2942,0.004402,-14,0.100000,350000,282492.780507
1052,3080,0.004279,-12,0.100000,350000,282791.625337
1053,2845,0.004249,-16,0.100000,350000,283065.701599
1054,3037,0.004433,-12,0.100000,350000,283358.770662
1055,3403,0.004436,-13,0.100000,350000,283690.047839
1056,3101,0.004386,-14,0.100000,350000,283992.745078
1057,2546,0.004289,-17,0.100000,350000,284241.253237
1058,3023,0.004531,-13,0.100000,350000,284536.874873
1059,3340,0.004237,-8,0.100000,350000,284861.757102
1060,2914,0.004068,-12,0.100000,350000,285145.476812
1061,2475,0.004472,-18,0.100000,350000,285385.740307
1062,2989,0.004281,-15,0.100000,350000,285677.285579
1063,3817,0.004082,-7,0.100000,350000,286046.361511
1064,2791,0.004279,-14,0.100000,350000,286316.997957
1065,3079,0.004279,-12,0.100000,350000,286614.023644
1066,2760,0.004109,-15,0.100000,350000,286881.532249
1067,3638,0.004417,-11,0.100000,350000,287236.084626
1068,3099,0.004355,-14,0.100000,350000,287537.825153
1069,3734,0.004348,-13,0.100000,350000,287902.649190
1070,3479,0.004311,-12,0.100000,350000,288240.947386
1071,3432,0.004399,-12,0.100000,350000,288574.754995
1072,1965,0.004316,-18,0.100000,350000,288765.036447
1073,3173,0.004343,-14,0.100000,350000,289072.229628
1074,2971,0.004278,-16,0.100000,350000,289359.582915
1075,2765,0.004242,-15,0.100000,350000,289626.036601
1076,2662,0.004307,-16,0.100000,350000,289884.201118
1077,3161,0.004285,-15,0.100000,350000,290191.386962
1078,3780,0.004338,-10,0.100000,350000,290560.162200
1079,3942,0.004412,-8,0.100000,350000,290944.415453
1080,3407,0.004477,-11,0.100000,350000,291276.196440
1081,2582,0.004371,-18,0.100000,350000,291528.546753
1082,2876,0.004447,-17,0.100000,350000,291808.033998
1083,3005,0.004714,-16,0.100000,350000,292099.653073
1084,3573,0.004605,-11,0.100000,350000,292445.551742
1085,3047,0.004538,-11,0.100000,350000,292740.356809
1086,3300,0.004584,-13,0.100000,350000,293059.502206
1087,3556,0.004537,-9,0.100000,350000,293403.294495
1088,3441,0.004369,-13,0.100000,350000,293736.599786
1089,3827,0.004603,-11,0.100000,350000,294107.569715
1090,3579,0.004353,-11,0.100000,350000,294454.219872
1091,4029,0.004220,-12,0.100000,350000,294843.570693
1092,3409,0.004375,-9,0.100000,350000,295174.254410
1093,4599,0.004291,-5,0.100000,350000,295618.459098
1094,2611,0.004234,-15,0.100000,350000,295870.308969
1095,2803,0.004247,-15,0.100000,350000,296140.061811
1096,3085,0.004210,-14,0.100000,350000,296437.899716
1097,3036,0.004228,-15,0.100000,350000,296731.115566
1098,4237,0.004335,-7,0.100000,350000,297145.153067
1099,3194,0.004110,-14,0.100000,350000,297456.988645
1100,3572,0.003952,-11,0.100000,350000,297805.262852
1101,3067,0.004236,-12,0.100000,350000,298103.989544
1102,3255,0.004219,-14,0.100000,350000,298420.572929
1103,4191,0.004250,-9,0.100000,350000,298828.829025
1104,2821,0.004414,-16,0.100000,350000,299102.363587
1105,2966,0.004247,-13,0.100000,350000,299389.696009
1106,3253,0.004140,-15,0.100000,350000,299703.762344
1107,3148,0.004330,-16,0.100000,350000,300009.581485
1108,4139,0.004292,-9,0.100000,350000,300413.400215
1109,2782,0.004082,-15,0.100000,350000,300685.982654
1110,4000,0.004440,-7,0.100000,350000,301076.158699
1111,3486,0.004418,-10,0.100000,350000,301415.896203
1112,4031,0.004340,-12,0.100000,350000,301807.811691
1113,2979,0.004213,-15,0.100000,350000,302097.060237
1114,3126,0.004157,-12,0.100000,350000,302400.957755
1115,4057,0.004171,-11,0.100000,350000,302792.778845
1116,3307,0.004001,-15,0.100000,350000,303111.121837
1117,3194,0.004136,-14,0.100000,350000,303419.883682
1118,3610,0.004100,-12,0.100000,350000,303772.053552
1119,3360,0.004321,-11,0.100000,350000,304100.986309
1120,3787,0.004165,-9,0.100000,350000,304470.134279
1121,3220,0.004184,-14,0.100000,350000,304783.831247
1122,3585,0.004092,-13,0.100000,350000,305132.274354
1123,3461,0.004154,-14,0.100000,350000,305467.938132
1124,2889,0.004309,-12,0.100000,350000,305747.825480
1125,3533,0.004250,-11,0.100000,350000,306091.221511
1126,3331,0.004232,-12,0.100000,350000,306412.252579
1127,3050,0.004146,-15,0.100000,350000,306707.322873
1128,4476,0.004249,-7,0.100000,350000,307141.134659
1129,3859,0.004184,-11,0.100000,350000,307514.912409
1130,2307,0.004269,-19,0.100000,350000,307739.565122
1131,4032,0.004000,-8,0.100000,350000,308129.690493
1132,2523,0.004077,-16,0.100000,350000,308373.679469
1133,3383,0.004243,-14,0.100000,350000,308701.627320
1134,2713,0.004276,-16,0.100000,350000,308963.521065
1135,3170,0.004139,-11,0.100000,350000,309268.812416
1136,2702,0.004235,-12,0.100000,350000,309530.882333
1137,3729,0.004217,-11,0.100000,350000,309890.789608
1138,2772,0.004214,-16,0.100000,350000,310161.524403
1139,3115,0.004222,-14,0.100000,350000,310465.556877
1140,3264,0.004328,-14,0.100000,350000,310784.224599
1141,2726,0.004161,-15,0.100000,350000,311049.845353
1142,3807,0.004017,-10,0.100000,350000,311421.670649
1143,2898,0.004198,-14,0.100000,350000,311703.582328
1144,2934,0.004258,-12,0.100000,350000,311988.609399
1145,4115,0.004029,-4,0.100000,350000,312387.450718
1146,3141,0.004197,-13,0.100000,350000,312691.463792
1147,3164,0.004165,-14,0.100000,350000,312996.842551
1148,3083,0.004066,-13,0.100000,350000,313296.677081
1149,2735,0.004207,-12,0.100000,350000,313563.684236
1150,3262,0.004162,-11,0.100000,350000,313882.169386
1151,3454,0.004182,-11,0.100000,350000,314218.969793
1152,2819,0.004165,-14,0.100000,350000,314493.714703
1153,3430,0.004371,-9,0.100000,350000,314827.451868
1154,2538,0.004206,-14,0.100000,350000,315075.295878
1155,2440,0.004176,-18,0.100000,350000,315312.375898
1156,3407,0.004351,-13,0.100000,350000,315641.822048
1157,3119,0.004060,-11,0.100000,350000,315942.950762
1158,2864,0.004212,-14,0.100000,350000,316219.281733
1159,3382,0.004205,-9,0.100000,350000,316546.705542
1160,3024,0.003943,-11,0.100000,350000,316843.429703
1161,3457,0.003981,-10,0.100000,350000,317180.540184
1162,3099,0.004225,-12,0.100000,350000,317483.113826
1163,2744,0.004256,-14,0.100000,350000,317750.335863
1164,3431,0.004151,-12,0.100000,350000,318084.059683
1165,3243,0.004173,-13,0.100000,350000,318398.955385
1166,3377,0.004009,-13,0.100000,350000,318729.149568
1167,3378,0.004036,-19,0.100000,350000,319056.425929
1168,3583,0.004020,-10,0.100000,350000,319402.801555
1169,2428,0.003876,-17,0.100000,350000,319637.440675
1170,3307,0.003851,-11,0.100000,350000,319958.810987
1171,2736,0.004103,-15,0.100000,350000,320227.033161
1172,2734,0.004092,-16,0.100000,350000,320495.037774
1173,3469,0.003899,-13,0.100000,350000,320833.484904
1174,3531,0.003974,-15,0.100000,350000,321177.214751
1175,2639,0.004256,-15,0.100000,350000,321433.550557
1176,3463,0.004185,-13,0.100000,350000,321769.617194
1177,3961,0.004072,-12,0.100000,350000,322154.165938
1178,2492,0.004235,-19,0.100000,350000,322395.404876
1179,3344,0.003927,-14,0.100000,350000,322718.384061
1180,3760,0.004102,-10,0.100000,350000,323081.876599
1181,3204,0.004118,-15,0.100000,350000,323393.879293
1182,2853,0.004016,-15,0.100000,350000,323671.884590
1183,3030,0.004051,-15,0.100000,350000,323968.245747
1184,3384,0.003938,-12,0.100000,350000,324297.577513
1185,2634,0.003949,-15,0.100000,350000,324553.719591
1186,3720,0.003801,-8,0.100000,350000,324915.042053
1187,3645,0.004045,-11,0.100000,350000,325268.343344
1188,2961,0.004014,-13,0.100000,350000,325554.898910
1189,2754,0.004037,-17,0.100000,350000,325822.161746
1190,2993,0.004015,-15,0.100000,350000,326111.265848
1191,3302,0.004073,-14,0.100000,350000,326430.445696
1192,3024,0.004021,-14,0.100000,350000,326724.828893
1193,3863,0.004097,-11,0.100000,350000,327101.465355
1194,2324,0.004080,-19,0.100000,350000,327328.089428
1195,3648,0.004029,-12,0.100000,350000,327684.373607
1196,2938,0.004108,-14,0.100000,350000,327969.845046
1197,2856,0.004318,-16,0.100000,350000,328247.156135
1198,2947,0.004037,-14,0.100000,350000,328533.175463
1199,3247,0.004069,-11,0.100000,350000,328847.433102
1200,4301,0.004227,-9,0.100000,350000,329263.433562
1201,2766,0.004124,-13,0.100000,350000,329529.879483
1202,3551,0.003834,-10,0.100000,350000,329874.715786
1203,3284,0.004417,-15,0.100000,350000,330195.154817
1204,2993,0.004138,-14,0.100000,350000,330487.301416
1205,3263,0.004156,-9,0.100000,350000,330805.082337
1206,3483,0.004261,-8,0.100000,350000,331145.269518
1207,2271,0.004048,-18,0.100000,350000,331366.472608
1208,3535,0.003880,-11,0.100000,350000,331709.871104
1209,3302,0.004259,-14,0.100000,350000,332030.048102
1210,2437,0.004116,-18,0.100000,350000,332265.815550
1211,3496,0.004086,-12,0.100000,350000,332603.303170
1212,3254,0.004179,-13,0.100000,350000,332918.392471
1213,3306,0.003990,-16,0.100000,350000,333238.684026
1214,3680,0.004086,-12,0.100000,350000,333596.616205
1215,3439,0.003952,-11,0.100000,350000,333931.104108
1216,3269,0.003922,-17,0.100000,350000,334248.680021
1217,3343,0.004093,-13,0.100000,350000,334573.564403
1218,3843,0.004105,-13,0.100000,350000,334947.058812
1219,3757,0.003828,-13,0.100000,350000,335310.454257
1220,3332,0.003958,-16,0.100000,350000,335632.184474
1221,3213,0.003911,-12,0.100000,350000,335942.280698
1222,3337,0.003845,-14,0.100000,350000,336265.206815
1223,3457,0.003806,-12,0.100000,350000,336604.243313
1224,3377,0.003934,-11,0.100000,350000,336934.142164
1225,3514,0.003950,-11,0.100000,350000,337277.400177
1226,3237,0.003695,-13,0.100000,350000,337595.525066
1227,2623,0.003884,-15,0.100000,350000,337851.095218
1228,3106,0.003842,-13,0.100000,350000,338153.335373
1229,3210,0.003909,-15,0.100000,350000,338466.756907
1230,2932,0.004031,-16,0.100000,350000,338750.979326
1231,3606,0.003779,-10,0.100000,350000,339100.334120
1232,2861,0.003863,-14,0.100000,350000,339376.899492
1233,2285,0.003737,-14,0.100000,350000,339597.813900
1234,2069,0.003998,-14,0.100000,350000,339799.102327
1235,2396,0.003930,-16,0.100000,350000,340032.589495
1236,2842,0.003823,-15,0.100000,350000,340311.519321
1237,3308,0.003820,-10,0.100000,350000,340633.522457
1238,2895,0.004033,-12,0.100000,350000,340914.970534
1239,2970,0.004123,-15,0.100000,350000,341203.226399
1240,3134,0.004014,-14,0.100000,350000,341507.377524
1241,3196,0.003948,-12,0.100000,350000,341816.795127
1242,3288,0.003845,-11,0.100000,350000,342135.996386
1243,3355,0.003786,-14,0.100000,350000,342459.514216
1244,3287,0.004010,-14,0.100000,350000,342778.071762
1245,3560,0.004086,-15,0.100000,350000,343123.796271
1246,3248,0.003803,-18,0.100000,350000,343441.069064
1247,3555,0.003910,-14,0.100000,350000,343789.709550
1248,2760,0.003876,-17,0.100000,350000,344059.306256
1249,2862,0.003892,-14,0.100000,350000,344338.118012
1250,3314,0.004008,-12,0.100000,350000,344662.022323
1251,3233,0.003879,-14,0.100000,350000,344976.568584
1252,2610,0.003838,-20,0.100000,350000,345230.406939
1253,3347,0.004100,-12,0.100000,350000,345560.802860
1254,3855,0.004019,-8,0.100000,350000,345937.219285
1255,2571,0.004062,-20,0.100000,350000,346185.382303
1256,2737,0.003913,-16,0.100000,350000,346451.464626
1257,3359,0.004139,-15,0.100000,350000,346778.819688
1258,4262,0.003954,-8,0.100000,350000,347194.630640
1259,2869,0.004019,-17,0.100000,350000,347475.667475
1260,4436,0.004039,-6,0.100000,350000,347907.309978
1261,3811,0.003967,-14,0.100000,350000,348277.725944
1262,4577,0.004097,-10,0.100000,350000,348721.629080
1263,3685,0.003855,-11,0.100000,350000,349079.787235
1264,3531,0.004017,-13,0.100000,350000,349422.495736
1265,4016,0.004205,-9,0.100000,350000,349814.452133
